DATE,YEARMODA,Year,Month,Day,Tmin,Tmax,Tmin_source,Tmax_source,no_Tmin,no_Tmax
14-12-58,19581214,1958,12,14,1.3,6.5,NA,NA,FALSE,FALSE
15-12-58,19581215,1958,12,15,4,7.9,NA,NA,FALSE,FALSE
16-12-58,19581216,1958,12,16,4.9,9.1,NA,NA,FALSE,FALSE
17-12-58,19581217,1958,12,17,2.8,9,NA,NA,FALSE,FALSE
18-12-58,19581218,1958,12,18,3.2,7.6,NA,NA,FALSE,FALSE
19-12-58,19581219,1958,12,19,6.1,11.4,NA,NA,FALSE,FALSE
20-12-58,19581220,1958,12,20,5,10.8,NA,NA,FALSE,FALSE
21-12-58,19581221,1958,12,21,1.5,10.4,NA,NA,FALSE,FALSE
22-12-58,19581222,1958,12,22,0.2,9.2,NA,NA,FALSE,FALSE
23-12-58,19581223,1958,12,23,0.509090909,9.090909091,NA,NA,TRUE,TRUE
24-12-58,19581224,1958,12,24,0.818181818,8.981818182,NA,NA,TRUE,TRUE
25-12-58,19581225,1958,12,25,1.127272727,8.872727273,NA,NA,TRUE,TRUE
26-12-58,19581226,1958,12,26,1.436363636,8.763636364,NA,NA,TRUE,TRUE
27-12-58,19581227,1958,12,27,1.745454545,8.654545455,NA,NA,TRUE,TRUE
28-12-58,19581228,1958,12,28,2.054545455,8.545454545,NA,NA,TRUE,TRUE
29-12-58,19581229,1958,12,29,2.363636364,8.436363636,NA,NA,TRUE,TRUE
30-12-58,19581230,1958,12,30,2.672727273,8.327272727,NA,NA,TRUE,TRUE
31-12-58,19581231,1958,12,31,2.981818182,8.218181818,NA,NA,TRUE,TRUE
01-01-59,19590101,1959,1,1,3.290909091,8.109090909,NA,NA,TRUE,TRUE
02-01-59,19590102,1959,1,2,3.6,8,NA,NA,FALSE,FALSE
03-01-59,19590103,1959,1,3,2,5.2,NA,NA,FALSE,FALSE
04-01-59,19590104,1959,1,4,-1.1,2.1,NA,NA,FALSE,FALSE
05-01-59,19590105,1959,1,5,-1.5,3,NA,NA,FALSE,FALSE
06-01-59,19590106,1959,1,6,0.9,3.1,NA,NA,FALSE,FALSE
07-01-59,19590107,1959,1,7,1,8.1,NA,NA,FALSE,FALSE
08-01-59,19590108,1959,1,8,-0.3,8.6,NA,NA,FALSE,FALSE
09-01-59,19590109,1959,1,9,-1.5,2.2,NA,NA,FALSE,FALSE
10-01-59,19590110,1959,1,10,-2.7,1.5,NA,NA,FALSE,FALSE
11-01-59,19590111,1959,1,11,-3.5,0,NA,NA,FALSE,FALSE
12-01-59,19590112,1959,1,12,-5.6,-0.3,NA,NA,FALSE,FALSE
13-01-59,19590113,1959,1,13,-0.7,1.4,NA,NA,FALSE,FALSE
14-01-59,19590114,1959,1,14,-2.2,2.1,NA,NA,FALSE,FALSE
15-01-59,19590115,1959,1,15,-7.1,-1.7,NA,NA,FALSE,FALSE
16-01-59,19590116,1959,1,16,-5.4,0.8,NA,NA,FALSE,FALSE
17-01-59,19590117,1959,1,17,-8.6,-1.1,NA,NA,FALSE,FALSE
18-01-59,19590118,1959,1,18,-3,3,NA,NA,FALSE,FALSE
19-01-59,19590119,1959,1,19,-0.1,3.4,NA,NA,FALSE,FALSE
20-01-59,19590120,1959,1,20,1.4,7.4,NA,NA,FALSE,FALSE
21-01-59,19590121,1959,1,21,4.9,10.4,NA,NA,FALSE,FALSE
22-01-59,19590122,1959,1,22,4.4,9,NA,NA,FALSE,FALSE
23-01-59,19590123,1959,1,23,6.5,12.1,NA,NA,FALSE,FALSE
24-01-59,19590124,1959,1,24,0.5,7.6,NA,NA,FALSE,FALSE
25-01-59,19590125,1959,1,25,0,2.5,NA,NA,FALSE,FALSE
26-01-59,19590126,1959,1,26,-0.5,3.4,NA,NA,FALSE,FALSE
27-01-59,19590127,1959,1,27,-3.1,4.6,NA,NA,FALSE,FALSE
28-01-59,19590128,1959,1,28,-2.6,4.7,NA,NA,FALSE,FALSE
29-01-59,19590129,1959,1,29,-3.1,4.2,NA,NA,FALSE,FALSE
30-01-59,19590130,1959,1,30,-3.9,6.1,NA,NA,FALSE,FALSE
31-01-59,19590131,1959,1,31,-3.7,6.8,NA,NA,FALSE,FALSE
01-02-59,19590201,1959,2,1,-3.5,1.2,NA,NA,FALSE,FALSE
02-02-59,19590202,1959,2,2,-4.1,1.7,NA,NA,FALSE,FALSE
03-02-59,19590203,1959,2,3,-6.6,1.9,NA,NA,FALSE,FALSE
04-02-59,19590204,1959,2,4,-7.1,3.9,NA,NA,FALSE,FALSE
05-02-59,19590205,1959,2,5,-5.7,4.4,NA,NA,FALSE,FALSE
06-02-59,19590206,1959,2,6,-6.3,4.3,NA,NA,FALSE,FALSE
07-02-59,19590207,1959,2,7,-8.7,4.1,NA,NA,FALSE,FALSE
08-02-59,19590208,1959,2,8,-7,3,NA,NA,FALSE,FALSE
09-02-59,19590209,1959,2,9,-4,5.5,NA,NA,FALSE,FALSE
10-02-59,19590210,1959,2,10,-3,6.3,NA,NA,FALSE,FALSE
11-02-59,19590211,1959,2,11,-3.9,6.7,NA,NA,FALSE,FALSE
12-02-59,19590212,1959,2,12,-4.9,1.5,NA,NA,FALSE,FALSE
13-02-59,19590213,1959,2,13,-5.5,4.2,NA,NA,FALSE,FALSE
14-02-59,19590214,1959,2,14,-4.5,1,NA,NA,FALSE,FALSE
15-02-59,19590215,1959,2,15,-4.8,8,NA,NA,FALSE,FALSE
16-02-59,19590216,1959,2,16,-3,9.4,NA,NA,FALSE,FALSE
17-02-59,19590217,1959,2,17,-2,10,NA,NA,FALSE,FALSE
18-02-59,19590218,1959,2,18,-2.5,6,NA,NA,FALSE,FALSE
19-02-59,19590219,1959,2,19,-2.8,8.5,NA,NA,FALSE,FALSE
20-02-59,19590220,1959,2,20,-3.9,8.6,NA,NA,FALSE,FALSE
21-02-59,19590221,1959,2,21,2.1,12.5,NA,NA,FALSE,FALSE
22-02-59,19590222,1959,2,22,1.1,5.7,NA,NA,FALSE,FALSE
23-02-59,19590223,1959,2,23,1.1,4.4,NA,NA,FALSE,FALSE
24-02-59,19590224,1959,2,24,4.4,10.4,NA,NA,FALSE,FALSE
25-02-59,19590225,1959,2,25,-1.8,7.4,NA,NA,FALSE,FALSE
26-02-59,19590226,1959,2,26,-1.5,15.2,NA,NA,FALSE,FALSE
27-02-59,19590227,1959,2,27,3.5,14.8,NA,NA,FALSE,FALSE
28-02-59,19590228,1959,2,28,0.8,16.9,NA,NA,FALSE,FALSE
01-03-59,19590301,1959,3,1,1,15,NA,NA,FALSE,FALSE
02-03-59,19590302,1959,3,2,2.1,14.3,NA,NA,FALSE,FALSE
03-03-59,19590303,1959,3,3,2.7,17.2,NA,NA,FALSE,FALSE
04-03-59,19590304,1959,3,4,7.4,12.7,NA,NA,FALSE,FALSE
05-03-59,19590305,1959,3,5,4.4,10.2,NA,NA,FALSE,FALSE
06-03-59,19590306,1959,3,6,4.8,14.8,NA,NA,FALSE,FALSE
07-03-59,19590307,1959,3,7,4.6,13.6,NA,NA,FALSE,FALSE
08-03-59,19590308,1959,3,8,2.6,12.5,NA,NA,FALSE,FALSE
09-03-59,19590309,1959,3,9,0.7,11.8,NA,NA,FALSE,FALSE
10-03-59,19590310,1959,3,10,-0.1,11.7,NA,NA,FALSE,FALSE
11-03-59,19590311,1959,3,11,-0.4,8.9,NA,NA,FALSE,FALSE
12-03-59,19590312,1959,3,12,2.8,11.5,NA,NA,FALSE,FALSE
13-03-59,19590313,1959,3,13,2.9,6.4,NA,NA,FALSE,FALSE
14-03-59,19590314,1959,3,14,-4,6.4,NA,NA,FALSE,FALSE
15-03-59,19590315,1959,3,15,-3.9,6.5,NA,NA,FALSE,FALSE
16-03-59,19590316,1959,3,16,3.8,10.1,NA,NA,FALSE,FALSE
17-03-59,19590317,1959,3,17,0,11,NA,NA,FALSE,FALSE
18-03-59,19590318,1959,3,18,-2.7,9.6,NA,NA,FALSE,FALSE
19-03-59,19590319,1959,3,19,-2,8.7,NA,NA,FALSE,FALSE
20-03-59,19590320,1959,3,20,3.9,13,NA,NA,FALSE,FALSE
21-03-59,19590321,1959,3,21,3.7,13.4,NA,NA,FALSE,FALSE
22-03-59,19590322,1959,3,22,7.7,12.5,NA,NA,FALSE,FALSE
23-03-59,19590323,1959,3,23,8,14.1,NA,NA,FALSE,FALSE
24-03-59,19590324,1959,3,24,3.1,19,NA,NA,FALSE,FALSE
25-03-59,19590325,1959,3,25,5.2,11.8,NA,NA,FALSE,FALSE
26-03-59,19590326,1959,3,26,3.5,10.2,NA,NA,FALSE,FALSE
27-03-59,19590327,1959,3,27,3,14.1,NA,NA,FALSE,FALSE
28-03-59,19590328,1959,3,28,5.3,12.3,NA,NA,FALSE,FALSE
29-03-59,19590329,1959,3,29,4.6,15,NA,NA,FALSE,FALSE
30-03-59,19590330,1959,3,30,3.1,14.5,NA,NA,FALSE,FALSE
31-03-59,19590331,1959,3,31,-0.1,13,NA,NA,FALSE,FALSE
01-04-59,19590401,1959,4,1,0,10.5,NA,NA,FALSE,FALSE
02-04-59,19590402,1959,4,2,5,18.5,NA,NA,FALSE,FALSE
03-04-59,19590403,1959,4,3,2.2,14.5,NA,NA,FALSE,FALSE
04-04-59,19590404,1959,4,4,3.9,17.1,NA,NA,FALSE,FALSE
05-04-59,19590405,1959,4,5,8.7,21.2,NA,NA,FALSE,FALSE
06-04-59,19590406,1959,4,6,1.2,15.6,NA,NA,FALSE,FALSE
07-04-59,19590407,1959,4,7,1.2,15.5,NA,NA,FALSE,FALSE
08-04-59,19590408,1959,4,8,0.5,7.9,NA,NA,FALSE,FALSE
09-04-59,19590409,1959,4,9,5.4,13.5,NA,NA,FALSE,FALSE
10-04-59,19590410,1959,4,10,2.1,15.7,NA,NA,FALSE,FALSE
11-04-59,19590411,1959,4,11,3.5,12.1,NA,NA,FALSE,FALSE
12-04-59,19590412,1959,4,12,5.3,13.9,NA,NA,FALSE,FALSE
13-04-59,19590413,1959,4,13,8.1,13.5,NA,NA,FALSE,FALSE
14-04-59,19590414,1959,4,14,8.3,22.5,NA,NA,FALSE,FALSE
15-04-59,19590415,1959,4,15,12.4,25.5,NA,NA,FALSE,FALSE
16-04-59,19590416,1959,4,16,7.1,20.9,NA,NA,FALSE,FALSE
17-04-59,19590417,1959,4,17,10.3,19.3,NA,NA,FALSE,FALSE
18-04-59,19590418,1959,4,18,9,15.3,NA,NA,FALSE,FALSE
19-04-59,19590419,1959,4,19,4.8,9.8,NA,NA,FALSE,FALSE
20-04-59,19590420,1959,4,20,-1.4,7.5,NA,NA,FALSE,FALSE
21-04-59,19590421,1959,4,21,-2.5,8.2,NA,NA,FALSE,FALSE
22-04-59,19590422,1959,4,22,3.7,9.7,NA,NA,FALSE,FALSE
23-04-59,19590423,1959,4,23,4.3,13.1,NA,NA,FALSE,FALSE
24-04-59,19590424,1959,4,24,1.4,11.3,NA,NA,FALSE,FALSE
25-04-59,19590425,1959,4,25,4.8,11.1,NA,NA,FALSE,FALSE
26-04-59,19590426,1959,4,26,9.2,21,NA,NA,FALSE,FALSE
27-04-59,19590427,1959,4,27,6.7,14,NA,NA,FALSE,FALSE
28-04-59,19590428,1959,4,28,6.9,15,NA,NA,FALSE,FALSE
29-04-59,19590429,1959,4,29,4.2,15,NA,NA,FALSE,FALSE
30-04-59,19590430,1959,4,30,6.2,16,NA,NA,FALSE,FALSE
01-05-59,19590501,1959,5,1,6.5,19,NA,NA,FALSE,FALSE
02-05-59,19590502,1959,5,2,1.9,12.9,NA,NA,FALSE,FALSE
03-05-59,19590503,1959,5,3,2.5,10.1,NA,NA,FALSE,FALSE
04-05-59,19590504,1959,5,4,3.5,8,NA,NA,FALSE,FALSE
05-05-59,19590505,1959,5,5,0,10,NA,NA,FALSE,FALSE
06-05-59,19590506,1959,5,6,0,9.7,NA,NA,FALSE,FALSE
07-05-59,19590507,1959,5,7,2.5,18.5,NA,NA,FALSE,FALSE
08-05-59,19590508,1959,5,8,3.4,21.5,NA,NA,FALSE,FALSE
09-05-59,19590509,1959,5,9,7.5,22.5,NA,NA,FALSE,FALSE
10-05-59,19590510,1959,5,10,8.5,27.5,NA,NA,FALSE,FALSE
11-05-59,19590511,1959,5,11,9,27,NA,NA,FALSE,TRUE
12-05-59,19590512,1959,5,12,7.5,26.5,NA,NA,FALSE,FALSE
13-05-59,19590513,1959,5,13,3.1,28.3,NA,NA,FALSE,FALSE
14-05-59,19590514,1959,5,14,4.5,22.3,NA,NA,FALSE,FALSE
15-05-59,19590515,1959,5,15,3,18.7,NA,NA,FALSE,FALSE
16-05-59,19590516,1959,5,16,2.9,20.5,NA,NA,FALSE,FALSE
17-05-59,19590517,1959,5,17,9,20.6,NA,NA,FALSE,FALSE
18-05-59,19590518,1959,5,18,10.3,21.7,NA,NA,FALSE,FALSE
19-05-59,19590519,1959,5,19,9,14.5,NA,NA,FALSE,FALSE
20-05-59,19590520,1959,5,20,9,16.5,NA,NA,FALSE,FALSE
21-05-59,19590521,1959,5,21,9,20.5,NA,NA,FALSE,FALSE
22-05-59,19590522,1959,5,22,9,24,NA,NA,FALSE,FALSE
23-05-59,19590523,1959,5,23,9.8,22.6,NA,NA,FALSE,FALSE
24-05-59,19590524,1959,5,24,3,22,NA,NA,FALSE,FALSE
25-05-59,19590525,1959,5,25,7,22.5,NA,NA,FALSE,FALSE
26-05-59,19590526,1959,5,26,8,21,NA,NA,FALSE,FALSE
27-05-59,19590527,1959,5,27,7.7,16.5,NA,NA,FALSE,FALSE
28-05-59,19590528,1959,5,28,7.9,14,NA,NA,FALSE,FALSE
29-05-59,19590529,1959,5,29,5,10.8,NA,NA,FALSE,FALSE
30-05-59,19590530,1959,5,30,3,8.5,NA,NA,FALSE,FALSE
31-05-59,19590531,1959,5,31,9.8,12.1,NA,NA,FALSE,FALSE
01-06-59,19590601,1959,6,1,8.2,18.2,NA,NA,FALSE,FALSE
02-06-59,19590602,1959,6,2,9.2,21.2,NA,NA,FALSE,FALSE
03-06-59,19590603,1959,6,3,11.7,19.6,NA,NA,FALSE,FALSE
04-06-59,19590604,1959,6,4,10.4,24.4,NA,NA,FALSE,FALSE
05-06-59,19590605,1959,6,5,11.7,27.7,NA,NA,FALSE,FALSE
06-06-59,19590606,1959,6,6,11.5,27.3,NA,NA,FALSE,FALSE
07-06-59,19590607,1959,6,7,11.5,24.5,NA,NA,FALSE,FALSE
08-06-59,19590608,1959,6,8,12.7,16.6,NA,NA,FALSE,FALSE
09-06-59,19590609,1959,6,9,12.9,20.8,NA,NA,FALSE,FALSE
10-06-59,19590610,1959,6,10,4.9,18,NA,NA,FALSE,FALSE
11-06-59,19590611,1959,6,11,3.7,17.6,NA,NA,FALSE,FALSE
12-06-59,19590612,1959,6,12,4.2,12.7,NA,NA,FALSE,FALSE
13-06-59,19590613,1959,6,13,7.9,18.2,NA,NA,FALSE,FALSE
14-06-59,19590614,1959,6,14,8.2,20,NA,NA,FALSE,FALSE
15-06-59,19590615,1959,6,15,6,22.1,NA,NA,FALSE,FALSE
16-06-59,19590616,1959,6,16,3.8,23.5,NA,NA,FALSE,FALSE
17-06-59,19590617,1959,6,17,5.2,18,NA,NA,FALSE,FALSE
18-06-59,19590618,1959,6,18,9.2,27.2,NA,NA,FALSE,FALSE
19-06-59,19590619,1959,6,19,8.6,28,NA,NA,FALSE,FALSE
20-06-59,19590620,1959,6,20,5,23,NA,NA,FALSE,FALSE
21-06-59,19590621,1959,6,21,10.2,25.7,NA,NA,FALSE,FALSE
22-06-59,19590622,1959,6,22,16.5,30,NA,NA,FALSE,FALSE
23-06-59,19590623,1959,6,23,15.4,24.3,NA,NA,FALSE,FALSE
24-06-59,19590624,1959,6,24,13.3,23,NA,NA,FALSE,FALSE
25-06-59,19590625,1959,6,25,8.5,28.4,NA,NA,FALSE,FALSE
26-06-59,19590626,1959,6,26,13.3,28.2,NA,NA,FALSE,FALSE
27-06-59,19590627,1959,6,27,14,23.5,NA,NA,FALSE,FALSE
28-06-59,19590628,1959,6,28,15.2,22.5,NA,NA,FALSE,FALSE
29-06-59,19590629,1959,6,29,10.4,21.3,NA,NA,FALSE,FALSE
30-06-59,19590630,1959,6,30,11.9,18.8,NA,NA,FALSE,FALSE
01-07-59,19590701,1959,7,1,12,20.1,NA,NA,FALSE,FALSE
02-07-59,19590702,1959,7,2,14,20.1,NA,NA,FALSE,FALSE
03-07-59,19590703,1959,7,3,14.7,20.9,NA,NA,FALSE,FALSE
04-07-59,19590704,1959,7,4,13.2,21,NA,NA,FALSE,FALSE
05-07-59,19590705,1959,7,5,11.5,26.5,NA,NA,FALSE,FALSE
06-07-59,19590706,1959,7,6,19.6,30.5,NA,NA,FALSE,FALSE
07-07-59,19590707,1959,7,7,11.8,30.3,NA,NA,FALSE,FALSE
08-07-59,19590708,1959,7,8,11.2,27.9,NA,NA,FALSE,FALSE
09-07-59,19590709,1959,7,9,15.7,32,NA,NA,FALSE,FALSE
10-07-59,19590710,1959,7,10,18.1,36,NA,NA,FALSE,FALSE
11-07-59,19590711,1959,7,11,14.4,33.7,NA,NA,FALSE,FALSE
12-07-59,19590712,1959,7,12,12.8,34.6,NA,NA,FALSE,FALSE
13-07-59,19590713,1959,7,13,11.5,28.2,NA,NA,FALSE,FALSE
14-07-59,19590714,1959,7,14,8.6,24.5,NA,NA,FALSE,FALSE
15-07-59,19590715,1959,7,15,10.6,24,NA,NA,FALSE,FALSE
16-07-59,19590716,1959,7,16,9.4,24.1,NA,NA,FALSE,FALSE
17-07-59,19590717,1959,7,17,14.3,26.3,NA,NA,FALSE,FALSE
18-07-59,19590718,1959,7,18,12.2,27,NA,NA,FALSE,FALSE
19-07-59,19590719,1959,7,19,14.4,30,NA,NA,FALSE,FALSE
20-07-59,19590720,1959,7,20,13.5,28.6,NA,NA,FALSE,FALSE
21-07-59,19590721,1959,7,21,13.2,27.4,NA,NA,FALSE,FALSE
22-07-59,19590722,1959,7,22,12.4,26.8,NA,NA,FALSE,FALSE
23-07-59,19590723,1959,7,23,9.3,27.1,NA,NA,FALSE,FALSE
24-07-59,19590724,1959,7,24,11.2,27.6,NA,NA,FALSE,FALSE
25-07-59,19590725,1959,7,25,13.4,27.5,NA,NA,FALSE,FALSE
26-07-59,19590726,1959,7,26,13.4,26.8,NA,NA,FALSE,FALSE
27-07-59,19590727,1959,7,27,13,25.8,NA,NA,FALSE,FALSE
28-07-59,19590728,1959,7,28,12.6,30.3,NA,NA,FALSE,FALSE
29-07-59,19590729,1959,7,29,9.2,25.7,NA,NA,FALSE,FALSE
30-07-59,19590730,1959,7,30,10.7,21.4,NA,NA,FALSE,FALSE
31-07-59,19590731,1959,7,31,11.8,19.6,NA,NA,FALSE,FALSE
01-08-59,19590801,1959,8,1,13.2,16.9,NA,NA,FALSE,FALSE
02-08-59,19590802,1959,8,2,11.8,20.7,NA,NA,FALSE,FALSE
03-08-59,19590803,1959,8,3,12.5,19.6,NA,NA,FALSE,FALSE
04-08-59,19590804,1959,8,4,11.8,19.4,NA,NA,FALSE,FALSE
05-08-59,19590805,1959,8,5,8.7,19.8,NA,NA,FALSE,FALSE
06-08-59,19590806,1959,8,6,12.9,20.5,NA,NA,FALSE,FALSE
07-08-59,19590807,1959,8,7,9.9,19.9,NA,NA,FALSE,FALSE
08-08-59,19590808,1959,8,8,16.7,24.6,NA,NA,FALSE,FALSE
09-08-59,19590809,1959,8,9,10.7,28,NA,NA,FALSE,FALSE
10-08-59,19590810,1959,8,10,13.8,27.2,NA,NA,FALSE,FALSE
11-08-59,19590811,1959,8,11,15.3,28.3,NA,NA,FALSE,FALSE
12-08-59,19590812,1959,8,12,14.3,21.8,NA,NA,FALSE,FALSE
13-08-59,19590813,1959,8,13,11.6,23.2,NA,NA,FALSE,FALSE
14-08-59,19590814,1959,8,14,13.9,23.9,NA,NA,FALSE,FALSE
15-08-59,19590815,1959,8,15,14.5,23,NA,NA,FALSE,FALSE
16-08-59,19590816,1959,8,16,10.2,19.8,NA,NA,FALSE,FALSE
17-08-59,19590817,1959,8,17,10.6,20.9,NA,NA,FALSE,FALSE
18-08-59,19590818,1959,8,18,6.5,19.7,NA,NA,FALSE,FALSE
19-08-59,19590819,1959,8,19,10.2,26.1,NA,NA,FALSE,FALSE
20-08-59,19590820,1959,8,20,11.9,27.9,NA,NA,FALSE,FALSE
21-08-59,19590821,1959,8,21,12.6,28,NA,NA,FALSE,FALSE
22-08-59,19590822,1959,8,22,14.6,26.8,NA,NA,FALSE,FALSE
23-08-59,19590823,1959,8,23,10.4,25.2,NA,NA,FALSE,FALSE
24-08-59,19590824,1959,8,24,10.4,25.6,NA,NA,FALSE,FALSE
25-08-59,19590825,1959,8,25,12.8,26.7,NA,NA,FALSE,FALSE
26-08-59,19590826,1959,8,26,15.4,27,NA,NA,FALSE,FALSE
27-08-59,19590827,1959,8,27,11.5,26.1,NA,NA,FALSE,FALSE
28-08-59,19590828,1959,8,28,5.3,21.2,NA,NA,FALSE,FALSE
29-08-59,19590829,1959,8,29,3.5,22,NA,NA,FALSE,FALSE
30-08-59,19590830,1959,8,30,5.5,18,NA,NA,FALSE,FALSE
31-08-59,19590831,1959,8,31,5.3,18.3,NA,NA,FALSE,FALSE
01-09-59,19590901,1959,9,1,3,20.2,NA,NA,FALSE,FALSE
02-09-59,19590902,1959,9,2,2.1,20.5,NA,NA,FALSE,FALSE
03-09-59,19590903,1959,9,3,1.7,21.5,NA,NA,FALSE,FALSE
04-09-59,19590904,1959,9,4,3.9,22.9,NA,NA,FALSE,FALSE
05-09-59,19590905,1959,9,5,7.1,24.3,NA,NA,FALSE,FALSE
06-09-59,19590906,1959,9,6,5,26,NA,NA,FALSE,FALSE
07-09-59,19590907,1959,9,7,4.4,24.7,NA,NA,FALSE,FALSE
08-09-59,19590908,1959,9,8,3.9,23.5,NA,NA,FALSE,FALSE
09-09-59,19590909,1959,9,9,4.2,24.3,NA,NA,FALSE,FALSE
10-09-59,19590910,1959,9,10,6.3,25.5,NA,NA,FALSE,FALSE
11-09-59,19590911,1959,9,11,8.8,27.4,NA,NA,FALSE,FALSE
12-09-59,19590912,1959,9,12,12.1,29.6,NA,NA,FALSE,FALSE
13-09-59,19590913,1959,9,13,10.9,30.2,NA,NA,FALSE,FALSE
14-09-59,19590914,1959,9,14,7.8,23,NA,NA,FALSE,FALSE
15-09-59,19590915,1959,9,15,2.1,21.5,NA,NA,FALSE,FALSE
16-09-59,19590916,1959,9,16,8,25.6,NA,NA,FALSE,FALSE
17-09-59,19590917,1959,9,17,7.9,21,NA,NA,FALSE,FALSE
18-09-59,19590918,1959,9,18,0.2,18.9,NA,NA,FALSE,FALSE
19-09-59,19590919,1959,9,19,0.5,19.9,NA,NA,FALSE,FALSE
20-09-59,19590920,1959,9,20,2.2,22,NA,NA,FALSE,FALSE
21-09-59,19590921,1959,9,21,4,23.3,NA,NA,FALSE,FALSE
22-09-59,19590922,1959,9,22,9,26.2,NA,NA,FALSE,FALSE
23-09-59,19590923,1959,9,23,10.5,17.8,NA,NA,FALSE,FALSE
24-09-59,19590924,1959,9,24,9,12.9,NA,NA,FALSE,FALSE
25-09-59,19590925,1959,9,25,3.5,18,NA,NA,FALSE,FALSE
26-09-59,19590926,1959,9,26,6.5,21.4,NA,NA,FALSE,FALSE
27-09-59,19590927,1959,9,27,11.7,22.6,NA,NA,FALSE,FALSE
28-09-59,19590928,1959,9,28,0,22.4,NA,NA,FALSE,FALSE
29-09-59,19590929,1959,9,29,3.3,19.2,NA,NA,FALSE,FALSE
30-09-59,19590930,1959,9,30,4.9,19.7,NA,NA,FALSE,FALSE
01-10-59,19591001,1959,10,1,2.5,19.4,NA,NA,FALSE,FALSE
02-10-59,19591002,1959,10,2,8.3,22.1,NA,NA,FALSE,FALSE
03-10-59,19591003,1959,10,3,1.6,18.6,NA,NA,FALSE,FALSE
04-10-59,19591004,1959,10,4,3.5,23.7,NA,NA,FALSE,FALSE
05-10-59,19591005,1959,10,5,4.5,22,NA,NA,FALSE,FALSE
06-10-59,19591006,1959,10,6,1.5,18.1,NA,NA,FALSE,FALSE
07-10-59,19591007,1959,10,7,3.2,17.8,NA,NA,FALSE,FALSE
08-10-59,19591008,1959,10,8,0.2,20.5,NA,NA,FALSE,FALSE
09-10-59,19591009,1959,10,9,0.6,20.6,NA,NA,FALSE,FALSE
10-10-59,19591010,1959,10,10,5.2,21,NA,NA,FALSE,FALSE
11-10-59,19591011,1959,10,11,7.8,22,NA,NA,FALSE,FALSE
12-10-59,19591012,1959,10,12,6.4,17.2,NA,NA,FALSE,FALSE
13-10-59,19591013,1959,10,13,4.5,16.6,NA,NA,FALSE,FALSE
14-10-59,19591014,1959,10,14,2.5,19,NA,NA,FALSE,FALSE
15-10-59,19591015,1959,10,15,-2,18,NA,NA,FALSE,FALSE
16-10-59,19591016,1959,10,16,0.3,17,NA,NA,FALSE,FALSE
17-10-59,19591017,1959,10,17,3.2,18,NA,NA,FALSE,FALSE
18-10-59,19591018,1959,10,18,5.2,19.2,NA,NA,FALSE,FALSE
19-10-59,19591019,1959,10,19,6.5,18,NA,NA,FALSE,FALSE
20-10-59,19591020,1959,10,20,5.5,17.3,NA,NA,FALSE,FALSE
21-10-59,19591021,1959,10,21,5,13,NA,NA,FALSE,FALSE
22-10-59,19591022,1959,10,22,6.7,13.4,NA,NA,FALSE,FALSE
23-10-59,19591023,1959,10,23,6.9,14.6,NA,NA,FALSE,FALSE
24-10-59,19591024,1959,10,24,6.9,13.7,NA,NA,FALSE,FALSE
25-10-59,19591025,1959,10,25,3.1,17,NA,NA,FALSE,FALSE
26-10-59,19591026,1959,10,26,1,11.6,NA,NA,FALSE,FALSE
27-10-59,19591027,1959,10,27,5.1,13,NA,NA,FALSE,FALSE
28-10-59,19591028,1959,10,28,5.2,13.3,NA,NA,FALSE,FALSE
29-10-59,19591029,1959,10,29,-3,9.5,NA,NA,FALSE,FALSE
30-10-59,19591030,1959,10,30,-1.5,7.2,NA,NA,FALSE,FALSE
31-10-59,19591031,1959,10,31,2.9,6.5,NA,NA,FALSE,FALSE
01-11-59,19591101,1959,11,1,4.4,8.9,NA,NA,FALSE,FALSE
02-11-59,19591102,1959,11,2,4.4,7.9,NA,NA,FALSE,FALSE
03-11-59,19591103,1959,11,3,0.5,12,NA,NA,FALSE,FALSE
04-11-59,19591104,1959,11,4,-0.7,10.5,NA,NA,FALSE,FALSE
05-11-59,19591105,1959,11,5,0.7,7,NA,NA,FALSE,FALSE
06-11-59,19591106,1959,11,6,-1.2,5.8,NA,NA,FALSE,FALSE
07-11-59,19591107,1959,11,7,0.9,4.9,NA,NA,FALSE,FALSE
08-11-59,19591108,1959,11,8,-0.6,5,NA,NA,FALSE,FALSE
09-11-59,19591109,1959,11,9,-1.2,5.2,NA,NA,FALSE,FALSE
10-11-59,19591110,1959,11,10,-0.3,6,NA,NA,FALSE,FALSE
11-11-59,19591111,1959,11,11,2.9,8,NA,NA,FALSE,FALSE
12-11-59,19591112,1959,11,12,0.6,6.4,NA,NA,FALSE,FALSE
13-11-59,19591113,1959,11,13,0.4,5.1,NA,NA,FALSE,FALSE
14-11-59,19591114,1959,11,14,1,7.2,NA,NA,FALSE,FALSE
15-11-59,19591115,1959,11,15,3,7.3,NA,NA,FALSE,FALSE
16-11-59,19591116,1959,11,16,2.9,9.3,NA,NA,FALSE,FALSE
17-11-59,19591117,1959,11,17,-0.7,9.6,NA,NA,FALSE,FALSE
18-11-59,19591118,1959,11,18,-0.6,6.8,NA,NA,FALSE,FALSE
19-11-59,19591119,1959,11,19,5.3,12.8,NA,NA,FALSE,FALSE
20-11-59,19591120,1959,11,20,6.8,13.1,NA,NA,FALSE,FALSE
21-11-59,19591121,1959,11,21,1.6,13.8,NA,NA,FALSE,FALSE
